arch,strategy,dataset,scale,degradation,deg_level,epoch,total_steps,train_loss,train_psnr,val_loss,val_psnr,subset_size,epoch_time,total_time
srcnn,baseline,div2k,4,original,0.0,0,45,0.19014554768800734,14.672793844011094,0.093404756532982,18.807953011989593,720,67.84028887748718,67.84028887748718
srcnn,baseline,div2k,4,original,0.0,1,90,0.0878217594491111,19.077817153930663,0.0594435052247718,21.69699945449829,720,65.95407009124756,133.79435896873474
srcnn,baseline,div2k,4,original,0.0,2,135,0.0653027003010114,20.754064559936523,0.04853522531921044,22.91206443309784,720,68.85794615745544,202.65230512619019
srcnn,baseline,div2k,4,original,0.0,3,180,0.0559994219077958,22.0855463663737,0.04387248679995537,23.614658093452455,720,70.00524306297302,272.6575481891632
srcnn,baseline,div2k,4,original,0.0,4,225,0.051293468392557565,22.975002924601238,0.041386700177099556,24.03738729953766,720,71.91571831703186,344.57326650619507
srcnn,baseline,div2k,4,original,0.0,5,270,0.0491208280954096,23.621363915337458,0.04235679662087932,24.08262457847595,720,70.47886681556702,415.0521333217621
srcnn,baseline,div2k,4,original,0.0,6,315,0.045872841278711954,24.2557921939426,0.038836909318342806,24.411845517158508,720,72.61096286773682,487.6630961894989
srcnn,baseline,div2k,4,original,0.0,7,360,0.0448764282796118,24.555098215738933,0.040344420180190355,24.285414505004884,720,65.64585590362549,553.3089520931244
srcnn,baseline,div2k,4,original,0.0,8,405,0.045301096472475266,24.942258495754665,0.03896656788419932,24.62026810646057,720,63.78374981880188,617.0927019119263
srcnn,baseline,div2k,4,original,0.0,9,450,0.04353287737402651,25.299906794230143,0.05314652579836547,22.989498996734618,720,66.04946613311768,683.142168045044
srcnn,baseline,div2k,4,original,0.0,10,495,0.04342281934287813,25.493341064453126,0.036578801122959706,24.904746460914613,720,67.101233959198,750.243402004242
srcnn,baseline,div2k,4,original,0.0,11,540,0.03966850915716754,26.40159666273329,0.03579688380705193,25.066681265830994,720,69.98229908943176,820.2257010936737
srcnn,baseline,div2k,4,original,0.0,12,585,0.03916324596438143,26.52176089816623,0.03629169890191406,25.10950608253479,720,70.82095885276794,891.0466599464417
srcnn,baseline,div2k,4,original,0.0,13,630,0.038981276088290745,26.793103790283205,0.0352696250891313,25.26021819114685,720,70.6614978313446,961.7081577777863
srcnn,baseline,div2k,4,original,0.0,14,675,0.03761875774297449,26.9084597269694,0.03704071147367358,25.171586298942564,720,71.64025926589966,1033.348417043686
srcnn,baseline,div2k,4,original,0.0,15,720,0.037390539132886466,27.221825663248698,0.034375452011590826,25.478247857093812,720,69.64550518989563,1102.9939222335815
srcnn,baseline,div2k,4,original,0.0,16,765,0.03767118631965584,27.037176174587675,0.037595345010049644,25.21257894039154,720,68.60228490829468,1171.5962071418762
srcnn,baseline,div2k,4,original,0.0,17,810,0.03664531662232346,27.45038931104872,0.035086631460580976,25.497450065612792,720,68.1738350391388,1239.770042181015
srcnn,baseline,div2k,4,original,0.0,18,855,0.039141733613279134,26.736879857381187,0.033937104418873786,25.646482014656065,720,68.7953748703003,1308.5654170513153
srcnn,baseline,div2k,4,original,0.0,19,900,0.037434519289268386,27.234055964152017,0.03397155740531162,25.651458430290223,720,68.43515396118164,1377.000571012497
srcnn,baseline,div2k,4,original,0.0,20,945,0.03796105252371894,27.26348088582357,0.03434436403913423,25.667665553092956,720,68.74836492538452,1445.7489359378815
srcnn,baseline,div2k,4,original,0.0,21,990,0.03598613685203923,27.667514207628038,0.03277400501538068,25.828826689720152,720,68.22217082977295,1513.9711067676544
srcnn,baseline,div2k,4,original,0.0,22,1035,0.037497098454170756,27.281468539767793,0.033516497921664265,25.778177523612975,720,70.69230103492737,1584.6634078025818
srcnn,baseline,div2k,4,original,0.0,23,1080,0.03611786601444086,27.770452626546223,0.03315857606939972,25.871878337860107,720,68.73346090316772,1653.3968687057495
srcnn,baseline,div2k,4,original,0.0,24,1125,0.03530607885784573,27.796003935072157,0.033250906359171495,25.84457633495331,720,69.21161770820618,1722.6084864139557
srcnn,baseline,div2k,4,original,0.0,25,1170,0.034240569960739875,28.282376056247287,0.036006402480416,25.50466604232788,720,69.40529203414917,1792.0137784481049
srcnn,baseline,div2k,4,original,0.0,26,1215,0.03581171606977781,27.84776971605089,0.034473658434581014,25.688341116905214,720,68.22032713890076,1860.2341055870056
srcnn,baseline,div2k,4,original,0.0,27,1260,0.03680561412539747,27.474188741048177,0.033926400798372926,25.806982469558715,720,68.72913908958435,1928.96324467659
srcnn,baseline,div2k,4,original,0.0,28,1305,0.03442500030828847,28.136263105604385,0.03211333314538933,25.93819589614868,720,69.13546586036682,1998.0987105369568
srcnn,baseline,div2k,4,original,0.0,29,1350,0.03418387095961306,28.44523531595866,0.03251496282755397,25.95203342437744,720,68.87512874603271,2066.9738392829895
srcnn,baseline,div2k,4,original,0.0,30,1395,0.03390663568344381,28.29814910888672,0.03264294507098384,25.93570363521576,720,70.09722399711609,2137.0710632801056
srcnn,baseline,div2k,4,original,0.0,31,1440,0.034096015120546025,28.107780414157443,0.03222897553932853,25.997507691383362,720,71.39861464500427,2208.46967792511
srcnn,baseline,div2k,4,original,0.0,32,1485,0.035319286750422584,28.049843131171333,0.03297817928250879,25.93489227294922,720,70.19611597061157,2278.6657938957214
srcnn,baseline,div2k,4,original,0.0,33,1530,0.03390695738295714,28.170240783691405,0.03281931709498167,25.93932626247406,720,69.68701505661011,2348.3528089523315
