experiment,model,strategy,epoch,total_steps,train_loss,train_acc,val_loss,val_acc,epoch_time,total_time,subset_size,dataset_type
stl10_original_resnet18,resnet18,baseline,0,36,0.7037062555154164,0.8091111111111111,0.27628988003730776,0.924,151.21567583084106,151.21567583084106,4500,original
stl10_original_resnet18,resnet18,baseline,1,72,0.10941690622435676,0.9804444444444445,0.18867890906333923,0.942,154.3500771522522,305.56575298309326,4500,original
stl10_original_resnet18,resnet18,baseline,2,108,0.03639571784602271,0.9984444444444445,0.15643079102039337,0.952,159.44056105613708,465.00631403923035,4500,original
stl10_original_resnet18,resnet18,baseline,3,144,0.016613263583845562,0.9997777777777778,0.1513780624270439,0.952,169.1638422012329,634.1701562404633,4500,original
stl10_original_resnet18,resnet18,baseline,4,180,0.009822150735391512,0.9997777777777778,0.14294365525245667,0.954,172.90279603004456,807.0729522705078,4500,original
stl10_original_resnet18,resnet18,baseline,5,216,0.006443370014429093,1.0,0.1456987630724907,0.954,178.0280179977417,985.1009702682495,4500,original
stl10_original_resnet18,resnet18,baseline,6,252,0.004649241300092803,1.0,0.14339724546670915,0.952,181.2708020210266,1166.3717722892761,4500,original
stl10_original_resnet18,resnet18,baseline,7,288,0.0034854103161229026,1.0,0.14524079543352128,0.954,183.39642810821533,1349.7682003974915,4500,original
stl10_original_resnet18,resnet18,baseline,8,324,0.0029711842288573584,1.0,0.1412239620089531,0.954,184.9313681125641,1534.6995685100555,4500,original
stl10_original_resnet18,resnet18,baseline,9,360,0.0027045260998937817,1.0,0.1427375369668007,0.954,185.78689002990723,1720.4864585399628,4500,original
stl10_original_resnet18,resnet18,baseline,10,396,0.002147645113368829,1.0,0.1461489017009735,0.952,186.95371437072754,1907.4401729106903,4500,original
stl10_original_resnet18,resnet18,baseline,11,432,0.001877643622457981,1.0,0.13879328173398972,0.958,187.7488989830017,2095.189071893692,4500,original
stl10_original_resnet18,resnet18,baseline,12,468,0.00170991182141006,1.0,0.14161012977361678,0.954,188.38212203979492,2283.571193933487,4500,original
stl10_original_resnet18,resnet18,baseline,13,504,0.001456500797635979,1.0,0.14295729333162308,0.952,189.3094310760498,2472.8806250095367,4500,original
stl10_original_resnet18,resnet18,baseline,14,540,0.0013207477778196335,1.0,0.14731200712919235,0.958,190.08567595481873,2662.9663009643555,4500,original
stl10_original_resnet18,resnet18,baseline,15,576,0.0015536618166499669,0.9997777777777778,0.19324371063709259,0.944,190.8212959766388,2853.7875969409943,4500,original
stl10_original_resnet18,resnet18,baseline,16,612,0.022364449792438082,0.9948888888888889,0.26206616282463074,0.914,190.79377794265747,3044.5813748836517,4500,original
stl10_original_resnet18,resnet18,baseline,17,648,0.02666286505593194,0.9924444444444445,0.23260069251060486,0.932,191.43701100349426,3236.018385887146,4500,original
stl10_original_resnet18,resnet18,baseline,18,684,0.012497067271007432,0.9977777777777778,0.1862785074710846,0.932,208.62570691108704,3444.644092798233,4500,original
stl10_original_resnet18,resnet18,baseline,19,720,0.003027159464855989,1.0,0.16462095814943314,0.946,213.7073850631714,3658.3514778614044,4500,original
stl10_original_resnet18,resnet18,baseline,20,756,0.0015245668514528208,1.0,0.165625030875206,0.95,212.4937300682068,3870.845207929611,4500,original
stl10_original_resnet18,resnet18,baseline,21,792,0.0016451167398028905,0.9997777777777778,0.1650360797047615,0.956,209.17045712471008,4080.0156650543213,4500,original
stl10_original_resnet18,resnet18,baseline,22,828,0.014422826220591862,0.9966666666666667,0.22467867588996887,0.938,205.94892501831055,4285.964590072632,4500,original
stl10_original_resnet18,resnet18,baseline,23,864,0.009415927476353116,0.998,0.2107012892961502,0.944,181.90103816986084,4467.865628242493,4500,original
stl10_original_resnet18,resnet18,baseline,24,900,0.00893158644106653,0.998,0.19362122583389282,0.942,198.37592387199402,4666.241552114487,4500,original
stl10_original_resnet18,resnet18,baseline,25,936,0.0022852712704075706,1.0,0.2023880993127823,0.942,217.85806012153625,4884.099612236023,4500,original
stl10_original_resnet18,resnet18,baseline,26,972,0.0014495108649134635,0.9997777777777778,0.20521258783340454,0.942,231.0184211730957,5115.118033409119,4500,original
stl10_original_resnet18,resnet18,stagewise,0,11,1.4054484766500968,0.6044444444444445,0.9360380067825317,0.722,84.07363390922546,84.07363390922546,1350,original
stl10_original_resnet18,resnet18,stagewise,1,22,0.4689722861184014,0.9022222222222223,0.3898771722316742,0.892,80.21995782852173,164.2935917377472,1350,original
