experiment,model,strategy,epoch,total_steps,train_loss,train_acc,val_loss,val_acc,epoch_time,total_time,subset_size,dataset_type
stl10_noisy_noise0.6_resnet18,resnet18,baseline,0,36,2.1788974337048,0.29533333333333334,1.2564534397125244,0.832,268.8344027996063,268.8344027996063,4500,noisy
stl10_noisy_noise0.6_resnet18,resnet18,baseline,1,72,1.6434847961001926,0.4553333333333333,1.258506781578064,0.784,292.5315730571747,561.365975856781,4500,noisy
stl10_noisy_noise0.6_resnet18,resnet18,baseline,2,108,1.1874305879804823,0.6477777777777778,1.2979606981277465,0.686,231.262953042984,792.628928899765,4500,noisy
stl10_noisy_noise0.6_resnet18,resnet18,baseline,3,144,0.6841435630586412,0.8911111111111111,1.3256280136108398,0.652,205.85745882987976,998.4863877296448,4500,noisy
stl10_noisy_noise0.6_resnet18,resnet18,baseline,4,180,0.2935511334472232,0.9851111111111112,1.3846046371459961,0.578,193.31772804260254,1191.8041157722473,4500,noisy
stl10_noisy_noise0.6_resnet18,resnet18,baseline,5,216,0.11127461685074701,0.9986666666666667,1.40141055393219,0.578,192.2172610759735,1384.0213768482208,4500,noisy
stl10_noisy_noise0.6_resnet18,resnet18,baseline,6,252,0.056002607186635335,0.9995555555555555,1.3500059003829956,0.588,201.9178261756897,1585.9392030239105,4500,noisy
stl10_noisy_noise0.6_resnet18,resnet18,baseline,7,288,0.0335212843881713,1.0,1.348273738861084,0.578,189.10668301582336,1775.045886039734,4500,noisy
stl10_noisy_noise0.6_resnet18,resnet18,baseline,8,324,0.020902274714575873,1.0,1.306742865562439,0.6,196.98920607566833,1972.0350921154022,4500,noisy
stl10_noisy_noise0.6_resnet18,resnet18,baseline,9,360,0.016350426382488674,1.0,1.3343254318237305,0.598,207.08292818069458,2179.118020296097,4500,noisy
stl10_noisy_noise0.6_resnet18,resnet18,baseline,10,396,0.012454631547133128,1.0,1.333343349456787,0.6,215.38025093078613,2394.498271226883,4500,noisy
stl10_noisy_noise0.6_resnet18,resnet18,baseline,11,432,0.010198550191190509,1.0,1.3370704326629639,0.606,215.24130606651306,2609.739577293396,4500,noisy
stl10_noisy_noise0.6_resnet18,resnet18,baseline,12,468,0.008560997815595732,1.0,1.3492954711914062,0.59,236.73328304290771,2846.4728603363037,4500,noisy
stl10_noisy_noise0.6_resnet18,resnet18,baseline,13,504,0.007401999168925815,1.0,1.3192453174591063,0.596,253.32122707366943,3099.794087409973,4500,noisy
stl10_noisy_noise0.6_resnet18,resnet18,baseline,14,540,0.006251837626099587,1.0,1.335187400817871,0.594,258.76948976516724,3358.5635771751404,4500,noisy
stl10_noisy_noise0.6_resnet18,resnet18,baseline,15,576,0.005418330776194732,1.0,1.3299657888412475,0.598,267.1422989368439,3625.7058761119843,4500,noisy
stl10_noisy_noise0.6_resnet18,resnet18,stagewise,0,11,1.8886323089952821,0.4022222222222222,1.1616483163833617,0.638,91.39390802383423,91.39390802383423,1350,noisy
stl10_noisy_noise0.6_resnet18,resnet18,stagewise,1,22,2.2465709345429032,0.3548148148148148,1.1190641984939576,0.748,94.03495502471924,185.42886304855347,1350,noisy
stl10_noisy_noise0.6_resnet18,resnet18,stagewise,2,33,2.5121585867140026,0.18518518518518517,1.7925705089569093,0.478,86.06213712692261,271.4910001754761,1350,noisy
stl10_noisy_noise0.6_resnet18,resnet18,stagewise,3,44,1.6678365479575263,0.6207407407407407,1.2263323078155517,0.78,92.02323079109192,363.514230966568,1350,noisy
stl10_noisy_noise0.6_resnet18,resnet18,stagewise,4,55,0.6580454396760023,0.9259259259259259,0.7188851776123046,0.842,97.70967483520508,461.22390580177307,1350,noisy
stl10_noisy_noise0.6_resnet18,resnet18,stagewise,5,66,0.28775050048474915,0.9577777777777777,0.5270628170967102,0.86,95.64147996902466,556.8653857707977,1350,noisy
stl10_noisy_noise0.6_resnet18,resnet18,stagewise,6,77,0.14433733071442004,0.9844444444444445,0.43697870206832884,0.888,91.2497878074646,648.1151735782623,1350,noisy
stl10_noisy_noise0.6_resnet18,resnet18,stagewise,7,88,0.07004994534783893,0.997037037037037,0.40263136982917785,0.888,96.00287008285522,744.1180436611176,1350,noisy
stl10_noisy_noise0.6_resnet18,resnet18,stagewise,8,99,0.040898105954682386,0.9992592592592593,0.38548864507675173,0.89,91.32730889320374,835.4453525543213,1350,noisy
stl10_noisy_noise0.6_resnet18,resnet18,stagewise,9,110,0.02565254161203349,1.0,0.36917545795440676,0.892,93.39896082878113,928.8443133831024,1350,noisy
stl10_noisy_noise0.6_resnet18,resnet18,stagewise,10,121,0.02220960163683803,1.0,0.3559810192584991,0.892,97.45437693595886,1026.2986903190613,1350,noisy
stl10_noisy_noise0.6_resnet18,resnet18,stagewise,11,132,0.016070360911113246,1.0,0.35589271688461305,0.888,95.83699297904968,1122.135683298111,1350,noisy
stl10_noisy_noise0.6_resnet18,resnet18,stagewise,12,143,0.013770936579891929,1.0,0.3509787247180939,0.892,93.29522490501404,1215.430908203125,1350,noisy
stl10_noisy_noise0.6_resnet18,resnet18,stagewise,13,154,0.011937325878275765,1.0,0.3481652460098267,0.886,100.53731894493103,1315.968227148056,1350,noisy
stl10_noisy_noise0.6_resnet18,resnet18,stagewise,14,165,0.010353041044263928,1.0,0.3440588538646698,0.89,96.8181529045105,1412.7863800525665,1350,noisy
stl10_noisy_noise0.6_resnet18,resnet18,stagewise,15,176,0.009458640099123672,1.0,0.34155481290817263,0.888,101.04115390777588,1513.8275339603424,1350,noisy
stl10_noisy_noise0.6_resnet18,resnet18,stagewise,16,187,0.008269368607412887,1.0,0.34097202920913694,0.89,100.54064178466797,1614.3681757450104,1350,noisy
stl10_noisy_noise0.6_resnet18,resnet18,stagewise,17,198,0.006963428700411761,1.0,0.33689135694503786,0.892,99.72747015953064,1714.095645904541,1350,noisy
stl10_noisy_noise0.6_resnet18,resnet18,stagewise,18,209,0.006164700954600617,1.0,0.33765584683418276,0.89,97.67291188240051,1811.7685577869415,1350,noisy
stl10_noisy_noise0.6_resnet18,resnet18,stagewise,19,220,0.006207969285271786,1.0,0.3374991512298584,0.89,92.74916911125183,1904.5177268981934,1350,noisy
stl10_noisy_noise0.6_resnet18,resnet18,stagewise,20,231,0.00586635281642278,1.0,0.33604510927200315,0.892,95.99567365646362,2000.513400554657,1350,noisy
stl10_noisy_noise0.6_resnet18,resnet18,stagewise,21,242,0.004770241443205763,1.0,0.333789617061615,0.892,95.033047914505,2095.546448469162,1350,noisy
stl10_noisy_noise0.6_resnet18,resnet18,stagewise,22,253,0.004659566586078317,1.0,0.33384221386909485,0.89,95.89433002471924,2191.440778493881,1350,noisy
stl10_noisy_noise0.6_resnet18,resnet18,stagewise,23,264,0.004117012759325681,1.0,0.3334029064178467,0.888,97.29713416099548,2288.7379126548767,1350,noisy
stl10_noisy_noise0.6_resnet18,resnet18,stagewise,24,275,0.0041044246826182915,1.0,0.3324066934585571,0.888,96.10596680641174,2384.8438794612885,1350,noisy
stl10_noisy_noise0.6_resnet18,resnet18,static,0,48,0.8211946479479472,0.8933333333333333,0.7201834244728088,0.856,105.3034291267395,105.3034291267395,1500,noisy
stl10_noisy_noise0.6_resnet18,resnet18,static,1,60,0.4165727991263072,0.9006666666666666,0.5300842235088349,0.876,111.14567708969116,216.44910621643066,1500,noisy
stl10_noisy_noise0.6_resnet18,resnet18,static,2,72,0.23981967794895173,0.94,0.5346802363395691,0.87,114.00352501869202,330.4526312351227,1500,noisy
stl10_noisy_noise0.6_resnet18,resnet18,static,3,84,0.13313305083910623,0.9786666666666667,0.5118146560192108,0.864,106.97487306594849,437.42750430107117,1500,noisy
stl10_noisy_noise0.6_resnet18,resnet18,static,4,96,0.0742683382431666,0.9946666666666667,0.4768807632923126,0.874,113.5745952129364,551.0020995140076,1500,noisy
stl10_noisy_noise0.6_resnet18,resnet18,static,5,108,0.04639673045277595,1.0,0.4617613425254822,0.872,113.37062287330627,664.3727223873138,1500,noisy
stl10_noisy_noise0.6_resnet18,resnet18,static,6,120,0.030807801942030588,1.0,0.4512967205047607,0.864,106.35726714134216,770.729989528656,1500,noisy
stl10_noisy_noise0.6_resnet18,resnet18,static,7,132,0.023366674308975537,1.0,0.44251556396484376,0.872,111.54487419128418,882.2748637199402,1500,noisy
stl10_noisy_noise0.6_resnet18,resnet18,static,8,144,0.017325455769896508,1.0,0.43955924940109253,0.872,107.46761131286621,989.7424750328064,1500,noisy
stl10_noisy_noise0.6_resnet18,resnet18,static,9,156,0.014470030156274637,1.0,0.42967562794685366,0.874,110.4621479511261,1100.2046229839325,1500,noisy
stl10_noisy_noise0.6_resnet18,resnet18,static,10,168,0.01233091402053833,1.0,0.4247169849872589,0.876,108.7599561214447,1208.9645791053772,1500,noisy
stl10_noisy_noise0.6_resnet18,resnet18,static,11,180,0.011078656022747357,1.0,0.4196917588710785,0.876,125.46208596229553,1334.4266650676727,1500,noisy
stl10_noisy_noise0.6_resnet18,resnet18,static,12,192,0.008829437168935935,1.0,0.4245123777389526,0.878,126.29913401603699,1460.7257990837097,1500,noisy
