arch,strategy,dataset,scale,degradation,deg_level,epoch,total_steps,train_loss,train_psnr,val_loss,val_psnr,subset_size,epoch_time,total_time
srcnn,baseline,stl10,2,original,0.0,0,157,0.12578693859577178,16.47886939086914,0.062034622106468304,20.997247769474985,5000,20.122672080993652,20.122672080993652
srcnn,baseline,stl10,2,original,0.0,1,314,0.05980426472425461,21.499957257080077,0.0499365000986727,22.99592465364933,5000,19.995913982391357,40.11858606338501
srcnn,baseline,stl10,2,original,0.0,2,471,0.05019172149896622,23.042549868774415,0.04348489469697233,23.922888527870178,5000,20.026703119277954,60.145289182662964
srcnn,baseline,stl10,2,original,0.0,3,628,0.04618489685058594,23.69619147949219,0.04158523764577694,24.33767996072769,5000,19.984986066818237,80.1302752494812
srcnn,baseline,stl10,2,original,0.0,4,785,0.04398156234622002,24.134514501953124,0.04022921037080232,24.69525564956665,5000,19.932355165481567,100.06263041496277
srcnn,baseline,stl10,2,original,0.0,5,942,0.04271268802881241,24.43430548706055,0.04037452552909963,24.814157831430435,5000,19.98616075515747,120.04879117012024
srcnn,baseline,stl10,2,original,0.0,6,1099,0.04147469154596329,24.676973303222656,0.039028178424225186,25.094873046636582,5000,19.976458072662354,140.0252492427826
srcnn,baseline,stl10,2,original,0.0,7,1256,0.039823280280828474,24.982458935546877,0.03698013254534453,25.424757606267928,5000,19.993057012557983,160.01830625534058
srcnn,baseline,stl10,2,original,0.0,8,1413,0.039493740844726566,25.119379986572266,0.03572914250323083,25.626050529003145,5000,19.954046964645386,179.97235321998596
srcnn,baseline,stl10,2,original,0.0,9,1570,0.03822916515469551,25.32041371459961,0.035995923297363334,25.685431760549545,5000,20.018913984298706,199.99126720428467
srcnn,baseline,stl10,2,original,0.0,10,1727,0.038030500149726865,25.415213500976563,0.03547228774044197,25.799390796899797,5000,19.93109107017517,219.92235827445984
srcnn,baseline,stl10,2,original,0.0,11,1884,0.03739850378036499,25.550238369750975,0.03515520547132473,25.890940412282944,5000,20.042781829833984,239.96514010429382
srcnn,baseline,stl10,2,original,0.0,12,2041,0.03725792284011841,25.597308654785156,0.03434366875473643,26.013731434345246,5000,20.002436876296997,259.9675769805908
srcnn,baseline,stl10,2,original,0.0,13,2198,0.03659310482740402,25.719719635009767,0.033837689429637975,26.103452234983443,5000,19.939852714538574,279.9074296951294
srcnn,baseline,stl10,2,original,0.0,14,2355,0.03687905474901199,25.72987930908203,0.033656483439088336,26.168585426807404,5000,19.936360836029053,299.84379053115845
srcnn,baseline,stl10,2,original,0.0,15,2512,0.03642413339614868,25.803278131103514,0.03380100760317873,26.172840806245805,5000,19.771951913833618,319.61574244499207
srcnn,baseline,stl10,2,original,0.0,16,2669,0.03580134954452514,25.901573107910156,0.034075225439155477,26.20473207139969,5000,19.860111951828003,339.47585439682007
srcnn,baseline,stl10,2,original,0.0,17,2826,0.035857495748996736,25.948852548217772,0.03303297377511626,26.347451793909073,5000,19.918838024139404,359.3946924209595
srcnn,baseline,stl10,2,original,0.0,18,2983,0.0353117523252964,26.03916037902832,0.03355596165789757,26.303403095006942,5000,19.89610505104065,379.2907974720001
