timestamp,model,strategy,epoch,loss,accuracy,phase,dataset_type,imbalance_factor,noise_level,artifact_level
2026-01-27T10:10:01.669743,resnet18,baseline,0,1.0768596641610308,0.6310731707317073,train,imbalance,0.6,0,0
2026-01-27T10:12:42.340532,resnet18,baseline,1,0.588740533200706,0.7977560975609757,train,imbalance,0.6,0,0
2026-01-27T10:15:29.348312,resnet18,baseline,2,0.38289048395505765,0.8678048780487805,train,imbalance,0.6,0,0
2026-01-27T10:18:21.689846,resnet18,baseline,3,0.23674772409113443,0.9192439024390244,train,imbalance,0.6,0,0
2026-01-27T10:21:15.908969,resnet18,baseline,4,0.153006114639887,0.9488536585365853,train,imbalance,0.6,0,0
2026-01-27T10:24:09.759476,resnet18,baseline,5,0.09713966170171412,0.9687560975609756,train,imbalance,0.6,0,0
2026-01-27T10:26:57.155883,resnet18,baseline,6,0.07588270083287867,0.9749024390243902,train,imbalance,0.6,0,0
2026-01-27T10:29:55.200147,resnet18,baseline,7,0.07691800839145009,0.9737560975609756,train,imbalance,0.6,0,0
2026-01-27T10:32:49.911446,resnet18,baseline,8,0.06181355257441358,0.9793170731707317,train,imbalance,0.6,0,0
2026-01-27T10:35:45.296190,resnet18,baseline,9,0.061554859252964576,0.9802195121951219,train,imbalance,0.6,0,0
2026-01-27T10:39:35.917911,resnet18,stagewise,0,0.46324434470355025,0.8401626016260163,train,imbalance,0.6,0,0
2026-01-27T10:40:28.944229,resnet18,stagewise,1,0.29216053057492264,0.9067479674796748,train,imbalance,0.6,0,0
2026-01-27T10:41:21.999632,resnet18,stagewise,2,0.16753586262222228,0.9510569105691057,train,imbalance,0.6,0,0
2026-01-27T10:45:11.014459,resnet18,stagewise,3,0.27692629436167276,0.9084552845528455,train,imbalance,0.6,0,0
2026-01-27T10:46:04.263043,resnet18,stagewise,4,0.25127040876605644,0.9157723577235772,train,imbalance,0.6,0,0
2026-01-27T10:46:57.000780,resnet18,stagewise,5,0.1566192767290565,0.9511382113821139,train,imbalance,0.6,0,0
2026-01-27T10:51:01.408434,resnet18,stagewise,6,0.14318459176435702,0.9570731707317073,train,imbalance,0.6,0,0
2026-01-27T10:52:07.580138,resnet18,stagewise,7,0.1328225418997974,0.9566463414634147,train,imbalance,0.6,0,0
2026-01-27T10:53:14.372986,resnet18,stagewise,8,0.1187771247363672,0.959329268292683,train,imbalance,0.6,0,0
2026-01-27T10:54:21.909966,resnet18,stagewise,9,0.10967343125401474,0.964329268292683,train,imbalance,0.6,0,0
2026-01-27T10:58:05.887787,resnet18,static,0,0.49293503305250114,0.8297965754427046,train,imbalance,0.6,0,0
2026-01-27T10:59:03.477622,resnet18,static,1,0.2894177706022136,0.9043611883506513,train,imbalance,0.6,0,0
2026-01-27T11:00:01.253728,resnet18,static,2,0.15080902278728617,0.9559490706863749,train,imbalance,0.6,0,0
2026-01-27T11:00:58.627792,resnet18,static,3,0.6454677119717005,0.7837857613228946,train,imbalance,0.6,0,0
2026-01-27T11:01:55.535158,resnet18,static,4,0.2813569159569506,0.9110265603277968,train,imbalance,0.6,0,0
2026-01-27T11:02:52.362942,resnet18,static,5,0.13873274363656413,0.9616594717202019,train,imbalance,0.6,0,0
2026-01-27T11:03:49.533010,resnet18,static,6,0.7258855878561027,0.76242042877003,train,imbalance,0.6,0,0
2026-01-27T11:04:46.887034,resnet18,static,7,0.3200343271159058,0.8955879124899393,train,imbalance,0.6,0,0
2026-01-27T11:05:44.090937,resnet18,static,8,0.14616310527667992,0.9586595448891491,train,imbalance,0.6,0,0
2026-01-27T11:06:41.179039,resnet18,static,9,0.07297599474691155,0.9827321284846711,train,imbalance,0.6,0,0
2026-01-27T11:07:33.809344,resnet18,online,0,1.4895076114375416,0.49373983739837396,train,imbalance,0.6,0,0
2026-01-27T11:08:26.445129,resnet18,online,1,0.9413136148840431,0.67130081300813,train,imbalance,0.6,0,0
2026-01-27T11:09:19.073047,resnet18,online,2,0.8528774073453453,0.7099186991869919,train,imbalance,0.6,0,0
2026-01-27T11:10:11.750823,resnet18,online,3,0.61842030335248,0.791219512195122,train,imbalance,0.6,0,0
2026-01-27T11:11:04.733195,resnet18,online,4,0.3960647540945348,0.8688617886178862,train,imbalance,0.6,0,0
2026-01-27T11:11:59.554472,resnet18,online,5,0.23361230232851293,0.9295934959349593,train,imbalance,0.6,0,0
2026-01-27T11:12:54.353636,resnet18,online,6,0.13070844392466352,0.9648780487804878,train,imbalance,0.6,0,0
2026-01-27T11:13:47.014834,resnet18,online,7,0.07732940353998324,0.9804878048780488,train,imbalance,0.6,0,0
2026-01-27T11:14:39.147877,resnet18,online,8,0.07142710123604876,0.9826016260162601,train,imbalance,0.6,0,0
2026-01-27T11:15:31.246742,resnet18,online,9,0.04884389853089806,0.9879674796747967,train,imbalance,0.6,0,0
