experiment,model,strategy,epoch,total_steps,train_loss,train_acc,val_loss,val_acc,epoch_time,total_time,subset_size,dataset_type
cifar10_imbalance_im0.3_resnet18,resnet18,baseline,0,320,0.43237583490343345,0.8569754382538209,0.2458170130610466,0.914,83.64531993865967,83.64531993865967,40958,imbalance
cifar10_imbalance_im0.3_resnet18,resnet18,baseline,1,640,0.10700494688457388,0.9666975926558914,0.2273957019805908,0.9254,84.42085409164429,168.06617403030396,40958,imbalance
cifar10_imbalance_im0.3_resnet18,resnet18,baseline,2,960,0.0315326940383062,0.9916499829093217,0.23983962445259094,0.929,83.74044704437256,251.8066210746765,40958,imbalance
cifar10_imbalance_im0.3_resnet18,resnet18,baseline,3,1280,0.017542180661123893,0.9954343473802432,0.2563734306782484,0.9268,83.97605419158936,335.78267526626587,40958,imbalance
cifar10_imbalance_im0.3_resnet18,resnet18,baseline,4,1600,0.014023296696913068,0.9963377118023341,0.3304399033784866,0.911,83.99034285545349,419.77301812171936,40958,imbalance
cifar10_imbalance_im0.3_resnet18,resnet18,baseline,5,1920,0.022634953585309123,0.9924068558035061,0.34741482339054347,0.9102,83.95686411857605,503.7298822402954,40958,imbalance
cifar10_imbalance_im0.3_resnet18,resnet18,baseline,6,2240,0.04065357531936186,0.986864592997705,0.33938301909565927,0.913,83.98175716400146,587.7116394042969,40958,imbalance
cifar10_imbalance_im0.3_resnet18,resnet18,baseline,7,2560,0.018695599994072765,0.9940670931197813,0.29092006205860527,0.9248,84.95100808143616,672.662647485733,40958,imbalance
cifar10_imbalance_im0.3_resnet18,resnet18,baseline,8,2880,0.014269208474516265,0.995385516870941,0.2798879686694592,0.9286,84.43692088127136,757.0995683670044,40958,imbalance
cifar10_imbalance_im0.3_resnet18,resnet18,baseline,9,3200,0.011877597104229582,0.9961912202744274,0.2882704043209553,0.928,83.53265404701233,840.6322224140167,40958,imbalance
cifar10_imbalance_im0.3_resnet18,resnet18,stagewise,0,96,0.4666924339308977,0.8565964027020428,0.4282614686012268,0.8564,28.19159197807312,28.19159197807312,12287,imbalance
cifar10_imbalance_im0.3_resnet18,resnet18,stagewise,1,192,0.2534114886840812,0.9151949214617074,0.3225477138519287,0.8912,27.48203420639038,55.6736261844635,12287,imbalance
cifar10_imbalance_im0.3_resnet18,resnet18,stagewise,2,288,0.28960853978558554,0.9028241230568894,0.2726019523382187,0.903,27.650370836257935,83.32399702072144,12287,imbalance
cifar10_imbalance_im0.3_resnet18,resnet18,stagewise,3,384,0.15349487956457766,0.9494587775697892,0.27758622797727583,0.9034,27.504766941070557,110.82876396179199,12287,imbalance
cifar10_imbalance_im0.3_resnet18,resnet18,stagewise,4,480,0.0639539524261583,0.9797346789289493,0.2549739709794521,0.9176,27.807130098342896,138.6358940601349,12287,imbalance
cifar10_imbalance_im0.3_resnet18,resnet18,stagewise,5,576,0.024521439364057936,0.9931635061447058,0.23914169775694608,0.92,27.35777521133423,165.99366927146912,12287,imbalance
cifar10_imbalance_im0.3_resnet18,resnet18,stagewise,6,672,0.014639975560844658,0.9962562057459103,0.23943474686145783,0.9194,27.30546522140503,193.29913449287415,12287,imbalance
cifar10_imbalance_im0.3_resnet18,resnet18,stagewise,7,768,0.006249872409272484,0.9985350370310084,0.24872431426644326,0.9214,27.27933621406555,220.5784707069397,12287,imbalance
cifar10_imbalance_im0.3_resnet18,resnet18,stagewise,8,864,0.004246709634628518,0.9991861316838936,0.254156702452153,0.9174,27.29392385482788,247.87239456176758,12287,imbalance
cifar10_imbalance_im0.3_resnet18,resnet18,stagewise,9,960,0.0019128238357489626,0.9998372263367787,0.2556639115065336,0.919,27.358829259872437,275.23122382164,12287,imbalance
cifar10_imbalance_im0.3_resnet18,resnet18,stagewise,10,1056,0.0015551770989082891,0.9995116790103361,0.2576571905910969,0.9182,27.121163845062256,302.35238766670227,12287,imbalance
cifar10_imbalance_im0.3_resnet18,resnet18,stagewise,11,1152,0.13537685395553228,0.9595507446895092,0.3154958451718092,0.9018,27.199043035507202,329.5514307022095,12287,imbalance
cifar10_imbalance_im0.3_resnet18,resnet18,stagewise,12,1248,0.04479616707068231,0.9869781069422967,0.26153864096403123,0.919,27.072165966033936,356.6235966682434,12287,imbalance
