arch,strategy,dataset,scale,degradation,deg_level,epoch,total_steps,train_loss,train_psnr,val_loss,val_psnr,subset_size,epoch_time,total_time
swinir,baseline,stl10,2,original,0.0,0,157,0.07391593905687333,20.920769207763673,0.04406385291949846,24.415476897716523,5000,529.3448729515076,529.3448729515076
swinir,baseline,stl10,2,original,0.0,1,314,0.04003644697070122,25.085868948364258,0.03432738209806848,26.14972196650505,5000,540.4296190738678,1069.7744920253754
swinir,baseline,stl10,2,original,0.0,2,471,0.03605236511230469,25.951598931884767,0.033606619738857264,26.441386260986327,5000,536.7199249267578,1606.4944169521332
swinir,baseline,stl10,2,original,0.0,3,628,0.03498265740871429,26.24127885131836,0.03186224903399125,26.77419309401512,5000,530.5333533287048,2137.027770280838
swinir,baseline,stl10,2,original,0.0,4,785,0.03396861699819565,26.464240240478517,0.034589691836037675,26.408368879795074,5000,536.9450349807739,2673.972805261612
swinir,baseline,stl10,2,original,0.0,5,942,0.033078602790832516,26.6424997467041,0.03458093607681803,26.484407161712646,5000,544.3096430301666,3218.2824482917786
swinir,baseline,stl10,2,original,0.0,6,1099,0.032784141772985456,26.719213888549806,0.03069173510640394,27.03909897351265,5000,536.7085809707642,3754.9910292625427
swinir,baseline,stl10,2,original,0.0,7,1256,0.03242379041910171,26.802055938720702,0.03190401646349346,26.895686846256257,5000,547.7457361221313,4302.736765384674
swinir,baseline,stl10,2,original,0.0,8,1413,0.03251034774780273,26.812744570922852,0.029760804050602017,27.195696091890333,5000,549.2253160476685,4851.9620814323425
swinir,baseline,stl10,2,original,0.0,9,1570,0.03186668432950974,26.92065914916992,0.03040393304778263,27.172122329235076,5000,532.3818049430847,5384.343886375427
swinir,baseline,stl10,2,original,0.0,10,1727,0.03209809103012085,26.895812158203125,0.030235761116142384,27.181574642896653,5000,533.0861451625824,5917.43003153801
swinir,baseline,stl10,2,original,0.0,11,1884,0.03161884076595307,26.993153536987304,0.03042886804166483,27.195416653633117,5000,519.5219080448151,6436.951939582825
swinir,baseline,stl10,2,original,0.0,12,2041,0.031467299482226374,27.03980405578613,0.030449628918431698,27.219747302770614,5000,540.0766608715057,6977.02860045433
swinir,baseline,stl10,2,original,0.0,13,2198,0.031548391342163085,27.059791876220704,0.029349744354723952,27.39832803249359,5000,565.3351502418518,7542.363750696182
swinir,baseline,stl10,2,original,0.0,14,2355,0.03113678701221943,27.150459197998046,0.030008164110942745,27.335663489580153,5000,573.0504438877106,8115.414194583893
swinir,baseline,stl10,2,original,0.0,15,2512,0.03066357045173645,27.26666183166504,0.028226456864736973,27.675563087463377,5000,531.7451231479645,8647.159317731857
swinir,baseline,stl10,2,original,0.0,16,2669,0.030223810294270514,27.36703502807617,0.02772811785910744,27.785329425573348,5000,541.2005310058594,9188.359848737717
swinir,baseline,stl10,2,original,0.0,17,2826,0.030270488655567168,27.410870446777345,0.028083633134316187,27.8054194483757,5000,549.6477189064026,9738.00756764412
swinir,baseline,stl10,2,original,0.0,18,2983,0.029753052407503127,27.516928814697266,0.027596352804393973,27.95491325688362,5000,557.0083630084991,10295.015930652618
swinir,baseline,stl10,2,original,0.0,19,3140,0.02940478196144104,27.613170568847657,0.027285950652440077,28.014849925279616,5000,529.6867911815643,10824.702721834183
swinir,stagewise,stl10,2,original,0.0,0,47,0.0939978039264679,18.663913686116537,0.06931421556463466,20.42867584526539,1500,392.0836250782013,392.0836250782013
swinir,stagewise,stl10,2,original,0.0,1,94,0.059105206549167635,21.616744776407877,0.04798090303770732,23.3001194190979,1500,396.83758211135864,788.9212071895599
swinir,stagewise,stl10,2,original,0.0,2,141,0.05360961975653966,22.515518681844075,0.041718601311789824,24.637899350643156,1500,396.23252511024475,1185.1537322998047
swinir,stagewise,stl10,2,original,0.0,3,188,0.04485015018781026,24.268551884969074,0.04017288560746238,25.120483199834823,1500,396.5667040348053,1581.72043633461
swinir,stagewise,stl10,2,original,0.0,4,235,0.03907381416360537,25.32862474568685,0.03755419982469175,25.56244876909256,1500,395.849901676178,1977.570338010788
swinir,stagewise,stl10,2,original,0.0,5,282,0.03703304892778397,25.762628204345702,0.03506571505148895,26.011346934318542,1500,395.55859208106995,2373.128930091858
swinir,stagewise,stl10,2,original,0.0,6,329,0.03498156862457593,26.147679514567056,0.03329714626132045,26.313012104034424,1500,396.137708902359,2769.266638994217
swinir,stagewise,stl10,2,original,0.0,7,376,0.03417294853925705,26.339144739786782,0.03270764793927083,26.450749474287033,1500,395.81207394599915,3165.078712940216
swinir,stagewise,stl10,2,original,0.0,8,423,0.033913370370864865,26.425667455037434,0.03327251028420869,26.467765188217165,1500,394.77764892578125,3559.8563618659973
swinir,stagewise,stl10,2,original,0.0,9,470,0.03348250473539034,26.563878952026368,0.03224531397776445,26.620470255374908,1500,395.43791794776917,3955.2942798137665
swinir,stagewise,stl10,2,original,0.0,10,517,0.03279590174059073,26.70265303548177,0.03214646262832684,26.681073122024536,1500,394.51406621932983,4349.808346033096
swinir,stagewise,stl10,2,original,0.0,11,564,0.03240579589207967,26.7775435740153,0.03223503323009936,26.682193472146988,1500,401.31695890426636,4751.125304937363
swinir,stagewise,stl10,2,original,0.0,12,611,0.032353636334339776,26.81649395243327,0.031132185856462456,26.841652513980865,1500,402.5582630634308,5153.6835680007935
swinir,stagewise,stl10,2,original,0.0,13,658,0.032486398468414945,26.81325811258952,0.03178493224340491,26.819598875522612,1500,402.08994913101196,5555.773517131805
swinir,stagewise,stl10,2,original,0.0,14,705,0.03190037979185581,26.91740256245931,0.03110636542836437,26.88571724700928,1500,405.7664749622345,5961.53999209404
swinir,stagewise,stl10,2,original,0.0,15,752,0.03162941377361615,26.988546076456707,0.030798571938590612,26.937304390192033,1500,405.11497807502747,6366.654970169067
