experiment,model,strategy,epoch,total_steps,train_loss,train_acc,val_loss,val_acc,epoch_time,total_time,subset_size,dataset_type
cifar10_artifacts_noise_art0.5_resnet18,resnet18,baseline,0,352,0.6301619275199043,0.7835777777777778,1.9612992401123046,0.3202,179.13447427749634,179.13447427749634,45000,artifacts
cifar10_artifacts_noise_art0.5_resnet18,resnet18,baseline,1,704,0.21082419358359442,0.9307111111111112,2.3412979415893553,0.2746,173.46398901939392,352.59846329689026,45000,artifacts
cifar10_artifacts_noise_art0.5_resnet18,resnet18,baseline,2,1056,0.06460904341936112,0.9819777777777777,2.209252491378784,0.3282,174.21157813072205,526.8100414276123,45000,artifacts
cifar10_artifacts_noise_art0.5_resnet18,resnet18,baseline,3,1408,0.021829153878158994,0.9952222222222222,2.5815939144134523,0.2498,167.62980723381042,694.4398486614227,45000,artifacts
cifar10_artifacts_noise_art0.5_resnet18,resnet18,baseline,4,1760,0.01416299153632588,0.9970222222222223,2.667897336578369,0.313,173.67610001564026,868.115948677063,45000,artifacts
cifar10_artifacts_noise_art0.5_resnet18,resnet18,baseline,5,2112,0.027067702832486894,0.9912444444444445,2.9892712184906007,0.3466,178.49310994148254,1046.6090586185455,45000,artifacts
cifar10_artifacts_noise_art0.5_resnet18,resnet18,baseline,6,2464,0.048635417094495564,0.9836444444444444,2.9579595848083495,0.3808,176.36162209510803,1222.9706807136536,45000,artifacts
cifar10_artifacts_noise_art0.5_resnet18,resnet18,baseline,7,2816,0.03599749015569687,0.9882666666666666,2.289163904571533,0.425,175.90484499931335,1398.875525712967,45000,artifacts
cifar10_artifacts_noise_art0.5_resnet18,resnet18,baseline,8,3168,0.022068044955531756,0.9929333333333333,1.6713797107696533,0.5776,175.90786385536194,1574.7833895683289,45000,artifacts
cifar10_artifacts_noise_art0.5_resnet18,resnet18,stagewise,0,106,0.6215774726955979,0.7985925925925926,2.0640039329528808,0.3106,55.18652606010437,55.18652606010437,13500,artifacts
cifar10_artifacts_noise_art0.5_resnet18,resnet18,stagewise,1,212,0.3903561701686294,0.8677777777777778,2.106013092803955,0.291,55.407089948654175,110.59361600875854,13500,artifacts
cifar10_artifacts_noise_art0.5_resnet18,resnet18,stagewise,2,318,0.44885988300817986,0.841925925925926,2.2613967102050783,0.2692,55.81039500236511,166.40401101112366,13500,artifacts
cifar10_artifacts_noise_art0.5_resnet18,resnet18,stagewise,3,424,0.25602099053948013,0.9167407407407407,2.2416774612426758,0.2308,56.191980838775635,222.5959918498993,13500,artifacts
cifar10_artifacts_noise_art0.5_resnet18,resnet18,stagewise,4,530,0.09900034790568882,0.9691851851851851,2.1672811210632323,0.2652,55.90326499938965,278.49925684928894,13500,artifacts
cifar10_artifacts_noise_art0.5_resnet18,resnet18,stagewise,5,636,0.03157890693125901,0.9912592592592593,2.08076551322937,0.2848,56.381197929382324,334.88045477867126,13500,artifacts
cifar10_artifacts_noise_art0.5_resnet18,resnet18,stagewise,6,742,0.016619026079497955,0.9956296296296296,2.2108111087799074,0.255,56.30027174949646,391.1807265281677,13500,artifacts
cifar10_artifacts_noise_art0.5_resnet18,resnet18,stagewise,7,848,0.008186776756688401,0.9983703703703704,2.3456782276153563,0.2634,56.60386800765991,447.78459453582764,13500,artifacts
cifar10_artifacts_noise_art0.5_resnet18,resnet18,stagewise,8,954,0.004589597753904484,0.9991851851851852,2.3315889533996583,0.2624,55.80779409408569,503.59238862991333,13500,artifacts
cifar10_artifacts_noise_art0.5_resnet18,resnet18,stagewise,9,1060,0.0027075498796378574,0.9996296296296296,2.385002049636841,0.264,55.72474527359009,559.3171339035034,13500,artifacts
cifar10_artifacts_noise_art0.5_resnet18,resnet18,stagewise,10,1166,0.21066491166309073,0.9340740740740741,2.0072675086975096,0.344,56.62621283531189,615.9433467388153,13500,artifacts
cifar10_artifacts_noise_art0.5_resnet18,resnet18,stagewise,11,1272,0.05778135114466702,0.985037037037037,1.8864492172241212,0.381,56.535561084747314,672.4789078235626,13500,artifacts
cifar10_artifacts_noise_art0.5_resnet18,resnet18,stagewise,12,1378,0.020389094559958687,0.9957777777777778,2.084104473876953,0.3676,55.51034498214722,727.9892528057098,13500,artifacts
cifar10_artifacts_noise_art0.5_resnet18,resnet18,stagewise,13,1484,0.009339948102279946,0.9983703703703704,2.019470590209961,0.4032,57.362568855285645,785.3518216609955,13500,artifacts
cifar10_artifacts_noise_art0.5_resnet18,resnet18,stagewise,14,1590,0.006137693159834102,0.9991851851851852,2.0502828300476073,0.388,56.96114206314087,842.3129637241364,13500,artifacts
cifar10_artifacts_noise_art0.5_resnet18,resnet18,stagewise,15,1696,0.0029533663785292043,0.9995555555555555,2.118837491607666,0.3882,58.44498419761658,900.7579479217529,13500,artifacts
cifar10_artifacts_noise_art0.5_resnet18,resnet18,stagewise,16,1802,0.0015479815345671442,0.9999259259259259,2.166510638046265,0.3902,57.0985050201416,957.8564529418945,13500,artifacts
