arch,strategy,dataset,scale,degradation,deg_level,epoch,total_steps,train_loss,train_psnr,val_loss,val_psnr,subset_size,epoch_time,total_time
srcnn,baseline,div2k,4,noise,0.5,0,45,0.17709096984730827,15.28937865363227,0.0864217419642955,19.36669579744339,720,41.90580201148987,41.90580201148987
srcnn,baseline,div2k,4,noise,0.5,1,90,0.07749076460798582,19.94018211364746,0.054050851985812186,22.42496175765991,720,43.236701250076294,85.14250326156616
srcnn,baseline,div2k,4,noise,0.5,2,135,0.06313531754745377,21.195780902438692,0.04793592244386673,23.266441917419435,720,43.38614296913147,128.52864623069763
srcnn,baseline,div2k,4,noise,0.5,3,180,0.05502150927980741,22.332333458794487,0.0443623976316303,23.8462455034256,720,43.447484254837036,171.97613048553467
srcnn,baseline,div2k,4,noise,0.5,4,225,0.05012151019440757,23.275647905137802,0.04407789674587548,23.945612120628358,720,43.378718852996826,215.3548493385315
srcnn,baseline,div2k,4,noise,0.5,5,270,0.050225979006952706,23.53848097059462,0.043431974248960614,24.062201499938965,720,43.152759075164795,258.5076084136963
srcnn,baseline,div2k,4,noise,0.5,6,315,0.04808270517322752,24.030052439371744,0.04303209390491247,24.137148475646974,720,43.08870601654053,301.5963144302368
srcnn,baseline,div2k,4,noise,0.5,7,360,0.04822570814026727,24.06501668294271,0.04281336944550276,24.19242148399353,720,43.05191707611084,344.64823150634766
srcnn,baseline,div2k,4,noise,0.5,8,405,0.04675476708345943,24.493961630927192,0.04237391178030521,24.271583843231202,720,43.17386078834534,387.822092294693
srcnn,baseline,div2k,4,noise,0.5,9,450,0.0459559549887975,24.82653685675727,0.04214110288303345,24.32557146549225,720,44.58814311027527,432.41023540496826
srcnn,baseline,div2k,4,noise,0.5,10,495,0.046833295623461405,24.766804885864257,0.042407089238986374,24.3087806224823,720,43.96001887321472,476.370254278183
srcnn,baseline,div2k,4,noise,0.5,11,540,0.04481955120960871,25.249402533637152,0.043553880113177,24.194076275825502,720,43.54363298416138,519.9138872623444
srcnn,baseline,div2k,4,noise,0.5,12,585,0.045583126197258635,25.05027020772298,0.04174100621603429,24.421790528297425,720,43.40377616882324,563.3176634311676
srcnn,baseline,div2k,4,noise,0.5,13,630,0.044261882536941105,25.31025161743164,0.04164085395168513,24.440780019760133,720,43.44007587432861,606.7577393054962
srcnn,baseline,div2k,4,noise,0.5,14,675,0.04425462045603328,25.372872628106013,0.04266675063408911,24.3418625831604,720,43.35102295875549,650.1087622642517
srcnn,baseline,div2k,4,noise,0.5,15,720,0.045005590551429324,25.19554320441352,0.044256540248170495,24.128322958946228,720,43.26052904129028,693.369291305542
srcnn,baseline,div2k,4,noise,0.5,16,765,0.04496363542146153,25.34846789042155,0.04138218655716628,24.50275776386261,720,43.28347897529602,736.652770280838
srcnn,baseline,div2k,4,noise,0.5,17,810,0.043200919114881095,25.619329282972547,0.04125425310339779,24.54680986404419,720,43.46513795852661,780.1179082393646
srcnn,baseline,div2k,4,noise,0.5,18,855,0.04369591789113151,25.636098225911457,0.041254513524472715,24.544990563392638,720,43.41664505004883,823.5345532894135
srcnn,baseline,div2k,4,noise,0.5,19,900,0.0438496068947845,25.529018444485136,0.040903851366601886,24.594290328025817,720,43.49193596839905,867.0264892578125
srcnn,baseline,div2k,4,noise,0.5,20,945,0.0427978053689003,25.806970681084525,0.04094442583154887,24.608837151527403,720,43.578871965408325,910.6053612232208
srcnn,baseline,div2k,4,noise,0.5,21,990,0.04146660094459852,26.035726928710936,0.041100784111768006,24.5886198759079,720,43.70038199424744,954.3057432174683
srcnn,baseline,div2k,4,noise,0.5,22,1035,0.04377070234881507,25.444333436754015,0.04439124674536288,24.159251546859743,720,43.69381499290466,997.9995582103729
srcnn,baseline,div2k,4,noise,0.5,23,1080,0.04304533733261956,25.66065868801541,0.040649843658320604,24.654802322387695,720,43.818039894104004,1041.817598104477
srcnn,baseline,div2k,4,noise,0.5,24,1125,0.043241471383306716,25.689958657158744,0.04103116975165903,24.610070610046385,720,43.66021108627319,1085.4778091907501
srcnn,baseline,div2k,4,noise,0.5,25,1170,0.0432752647333675,25.64254052903917,0.04037950977217406,24.709373593330383,720,43.741355895996094,1129.2191650867462
srcnn,baseline,div2k,4,noise,0.5,26,1215,0.04228044690357314,25.865060509575738,0.04153223496396095,24.54821934700012,720,43.73147988319397,1172.9506449699402
srcnn,baseline,div2k,4,noise,0.5,27,1260,0.04182060849335459,25.926772774590386,0.0410031242063269,24.605160427093505,720,43.70431900024414,1216.6549639701843
srcnn,baseline,div2k,4,noise,0.5,28,1305,0.042877449591954546,25.72201156616211,0.04069157547783107,24.652823829650877,720,43.4721360206604,1260.1270999908447
srcnn,baseline,div2k,4,noise,0.5,29,1350,0.041802945194972886,25.853070873684352,0.04103152337484062,24.613046002388,720,43.044981956481934,1303.1720819473267
srcnn,baseline,div2k,4,noise,0.5,30,1395,0.04308275431394577,25.68880950080024,0.040273730247281495,24.725706362724303,720,43.09466505050659,1346.2667469978333
srcnn,baseline,div2k,4,noise,0.5,31,1440,0.040903906275828676,26.095087093777128,0.04074733064044267,24.66427674293518,720,43.23935413360596,1389.5061011314392
srcnn,baseline,div2k,4,noise,0.5,32,1485,0.043258473111523525,25.730771085951062,0.040089847054332495,24.75344862937927,720,43.638208866119385,1433.1443099975586
srcnn,baseline,div2k,4,noise,0.5,33,1530,0.04157180918587579,25.866710578070748,0.04136899576988071,24.593721985816956,720,44.96199417114258,1478.1063041687012
srcnn,baseline,div2k,4,noise,0.5,34,1575,0.04161393799715572,25.92161110772027,0.040155127714388075,24.74841845035553,720,45.221688985824585,1523.3279931545258
srcnn,baseline,div2k,4,noise,0.5,35,1620,0.04254684820771217,25.743003802829318,0.0400377115001902,24.769250202178956,720,46.10498380661011,1569.4329769611359
srcnn,baseline,div2k,4,noise,0.5,36,1665,0.043573554853598276,25.506033113267687,0.04226517737843096,24.499697184562685,720,48.93158411979675,1618.3645610809326
srcnn,baseline,div2k,4,noise,0.5,37,1710,0.04258453788028823,25.80271182590061,0.04028672457206994,24.734413027763367,720,46.795961141586304,1665.160522222519
srcnn,baseline,div2k,4,noise,0.5,38,1755,0.04095238546530406,26.036821111043295,0.039949336438439786,24.75018835067749,720,50.13379192352295,1715.2943141460419
srcnn,baseline,div2k,4,noise,0.5,39,1800,0.04283758931689792,25.75965381198459,0.03991241294424981,24.779598975181578,720,48.12305283546448,1763.4173669815063
srcnn,baseline,div2k,4,noise,0.5,40,1845,0.04320593459738625,25.78051291571723,0.040415616193786266,24.724724054336548,720,47.75014615058899,1811.1675131320953
srcnn,baseline,div2k,4,noise,0.5,41,1890,0.04274684608810478,25.75163353814019,0.04022153483238071,24.734932947158814,720,49.52171182632446,1860.6892249584198
srcnn,baseline,div2k,4,noise,0.5,42,1935,0.042727805881036654,25.773126729329427,0.040558462915942076,24.690271162986754,720,45.90753388404846,1906.5967588424683
srcnn,baseline,div2k,4,noise,0.5,43,1980,0.04190162205033832,26.00962668524848,0.04011460868641734,24.754142189025877,720,49.89914917945862,1956.4959080219269
srcnn,baseline,div2k,4,noise,0.5,44,2025,0.04184403514696492,26.001861657036674,0.039626691164448856,24.827764534950255,720,46.35840678215027,2002.8543148040771
srcnn,baseline,div2k,4,noise,0.5,45,2070,0.04090855465167099,26.106342273288302,0.03990744699258357,24.781796622276307,720,48.29174590110779,2051.146060705185
