experiment,model,strategy,epoch,total_steps,train_loss,train_acc,val_loss,val_acc,epoch_time,total_time,subset_size,dataset_type
cifar10_artifacts_noise_art0.4_swin_t,swin_t,baseline,0,352,0.5462071374310388,0.8127777777777778,0.2581459009319544,0.9118,661.2839841842651,661.2839841842651,45000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,baseline,1,704,0.23950706085628934,0.9199111111111111,0.2601339193180203,0.9124,530.1764669418335,1191.4604511260986,45000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,baseline,2,1056,0.14524535541004605,0.9505555555555556,0.26372110395021736,0.919,436.5973150730133,1628.057766199112,45000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,baseline,3,1408,0.10514693370925056,0.964,0.27774313526153566,0.9186,443.3537199497223,2071.4114861488342,45000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,baseline,4,1760,0.07994734947151608,0.9737333333333333,0.3411795257661492,0.9062,503.6101372241974,2575.0216233730316,45000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,baseline,5,2112,0.06734168362485038,0.9771333333333333,0.29960020066648724,0.9142,509.49093675613403,3084.5125601291656,45000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,baseline,6,2464,0.052409560624758406,0.9823555555555555,0.3659242238610983,0.9088,529.5187809467316,3614.031341075897,45000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,baseline,7,2816,0.04957682550350825,0.9834888888888889,0.36153905659629965,0.9116,535.9821038246155,4150.013444900513,45000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,baseline,8,3168,0.04950272219909562,0.9833111111111111,0.35066476760832593,0.9144,555.035407781601,4705.048852682114,45000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,stagewise,0,106,0.4848438513190658,0.8437777777777777,0.6121764181137085,0.8168,190.89950919151306,190.89950919151306,13500,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,stagewise,1,212,0.33995867289437187,0.8895555555555555,0.3862347175598145,0.88,189.6638400554657,380.56334924697876,13500,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,stagewise,2,318,0.32757538403405084,0.8924444444444445,0.3143546051263809,0.895,191.30217003822327,571.865519285202,13500,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,stagewise,3,424,0.18735864323708745,0.9394814814814815,0.2943437755346298,0.9028,192.93951678276062,764.8050360679626,13500,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,stagewise,4,530,0.08938389399095818,0.9737037037037037,0.3065454496599734,0.903,191.80331707000732,956.60835313797,13500,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,stagewise,5,636,0.048155382516276504,0.9861481481481481,0.380957322161505,0.8906,197.20502305030823,1153.8133761882782,13500,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,stagewise,6,742,0.028647567870440305,0.9922962962962963,0.35565885180560874,0.9,196.32632398605347,1350.1397001743317,13500,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,stagewise,7,848,0.02353677060758626,0.9938518518518519,0.3616294515079353,0.9022,197.8983759880066,1548.0380761623383,13500,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,stagewise,8,954,0.018840862113982438,0.9945185185185185,0.4045383167065913,0.8942,200.11300778388977,1748.151083946228,13500,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,stagewise,9,1060,0.017292420789047525,0.9943703703703703,0.36955570851266384,0.9004,194.0833330154419,1942.23441696167,13500,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,stagewise,10,1166,0.24820100926028357,0.9211851851851852,0.34356858589649203,0.8968,202.8456928730011,2145.080109834671,13500,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,stagewise,11,1272,0.11390764757438943,0.9662962962962963,0.3848970303589478,0.894,197.77315497398376,2342.853264808655,13500,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,stagewise,12,1378,0.06711829197848285,0.9809629629629629,0.3604959171064198,0.9076,200.00887203216553,2542.8621368408203,13500,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,stagewise,13,1484,0.05810260287479118,0.9805925925925926,0.3967443573916331,0.9002,196.980055809021,2739.8421926498413,13500,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,stagewise,14,1590,0.04863379598767669,0.9857777777777778,0.4811209145717323,0.884,197.90025401115417,2937.7424466609955,13500,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,stagewise,15,1696,0.046495763906726134,0.9857777777777778,0.38138102135658264,0.911,201.46134114265442,3139.20378780365,13500,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,stagewise,16,1802,0.031496263606680765,0.9904444444444445,0.44833394454717634,0.8982,204.9302179813385,3344.1340057849884,13500,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,stagewise,17,1908,0.03437936080909438,0.9896296296296296,0.3902613876223564,0.9082,203.08010911941528,3547.2141149044037,13500,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,stagewise,18,2014,0.024175014663729125,0.9926666666666667,0.4112270543269289,0.9096,198.21685695648193,3745.4309718608856,13500,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,stagewise,19,2155,0.44826356281174556,0.8472222222222222,0.2406825450748205,0.9182,267.28613018989563,4012.7171020507812,18000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,stagewise,20,2296,0.23386837887763978,0.9209444444444445,0.21690658802762627,0.9302,261.21023893356323,4273.9273409843445,18000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,stagewise,21,2437,0.14525282394886016,0.9511111111111111,0.2836212395146489,0.9222,269.0823860168457,4543.00972700119,18000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,stagewise,22,2578,0.10320342527495491,0.9662777777777778,0.2942311220407486,0.9198,263.0902781486511,4806.100005149841,18000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,stagewise,23,2719,0.08964478380812539,0.971,0.29365313510894775,0.9228,268.1610040664673,5074.261009216309,18000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,stagewise,24,2860,0.07338805137740241,0.9763333333333334,0.3683540033489466,0.913,267.3078510761261,5341.568860292435,18000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,stagewise,25,3001,0.07078894851605097,0.9763333333333334,0.3173188928734511,0.9242,268.24497723579407,5609.813837528229,18000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,static,0,470,0.025012603055934113,0.994,0.38652937369542195,0.8928,231.6963710784912,231.6963710784912,15000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,static,1,588,0.013171998528701564,0.9963333333333333,0.4236008813470602,0.8938,230.4252381324768,462.121609210968,15000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,static,2,706,0.015768326436479886,0.9954666666666667,0.44453562921704726,0.8888,229.3756799697876,691.4972891807556,15000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,static,3,824,0.008767969163165738,0.9976,0.4846486765659414,0.8846,227.67582893371582,919.1731181144714,15000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,static,4,942,0.017839389667411644,0.9949333333333333,0.4839585841851309,0.8822,226.97482800483704,1146.1479461193085,15000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,static,5,1060,0.01583575978462274,0.9948666666666667,0.5898852526588365,0.871,229.6964340209961,1375.8443801403046,15000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,static,6,1178,0.16306126599709192,0.9458666666666666,0.39566759032718835,0.8864,235.28779196739197,1611.1321721076965,15000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,static,7,1296,0.08184497625430424,0.9734,0.40441653911350295,0.8934,231.42919325828552,1842.561365365982,15000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,static,8,1414,0.05423923047607144,0.9830666666666666,0.39149671037341466,0.8986,229.59514999389648,2072.1565153598785,15000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,static,9,1532,0.041402934686342874,0.9856,0.4547995116986334,0.896,229.68289184570312,2301.8394072055817,15000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,static,10,1650,0.04784944977660974,0.9848666666666667,0.43195254430770874,0.8998,228.37959504127502,2530.2190022468567,15000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,static,11,1768,0.03889708059995125,0.9886,0.4883171464044019,0.89,227.69855403900146,2757.917556285858,15000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,static,12,1886,0.030503787133594355,0.9896,0.45551254438348115,0.9004,170.02924704551697,2927.946803331375,15000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,static,13,2004,0.030731451700565716,0.9903333333333333,0.491104299465951,0.8918,154.43621301651,3082.383016347885,15000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,static,14,2122,0.5799361021677653,0.799,0.23383456946611406,0.9198,157.1637680530548,3239.54678440094,15000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,static,15,2240,0.2899791685382525,0.901,0.30273595848083495,0.9064,160.11793088912964,3399.6647152900696,15000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,static,16,2358,0.16534065676530202,0.9426,0.27195099601745604,0.9192,161.48632979393005,3561.1510450839996,15000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,static,17,2476,0.12174282880226771,0.959,0.2971506874322891,0.9136,161.12121534347534,3722.272260427475,15000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,static,18,2594,0.08769042792320252,0.9700666666666666,0.34771663069725034,0.909,173.4421420097351,3895.71440243721,15000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,static,19,2712,0.08887076276143392,0.9702,0.35780803989171983,0.908,177.15119194984436,4072.8655943870544,15000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,static,20,2830,0.07333652409613133,0.9752,0.33046525130271914,0.9146,182.3566288948059,4255.22222328186,15000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,static,21,2948,0.06045165166196724,0.9805333333333334,0.3524689474090934,0.9124,187.7428958415985,4442.965119123459,15000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,static,22,3066,0.04730870542526245,0.985,0.35187046120166776,0.9126,192.5212368965149,4635.486356019974,15000,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,online,0,106,0.5423664816308904,0.8248888888888889,0.47961706888675687,0.8482,176.0185878276825,176.0185878276825,13500,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,online,1,212,0.38617890491308987,0.8728148148148148,0.3286580157160759,0.888,179.53007674217224,355.54866456985474,13500,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,online,2,318,0.38732064568554914,0.8682222222222222,0.3155583398103714,0.8868,172.96076607704163,528.5094306468964,13500,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,online,3,424,0.1852484580123866,0.9387407407407408,0.26628693941235543,0.9102,181.31304717063904,709.8224778175354,13500,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,online,4,530,0.07254016850392024,0.9796296296296296,0.3051506839290261,0.8998,181.2995789051056,891.122056722641,13500,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,online,5,636,0.034905222440207447,0.9891851851851852,0.3716546389877796,0.885,183.86286306381226,1074.9849197864532,13500,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,online,6,742,0.0194471981767565,0.9945925925925926,0.3271042728608474,0.9006,179.79363894462585,1254.778558731079,13500,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,online,7,848,0.01840708116348833,0.9946666666666667,0.3480509545147419,0.896,190.5239188671112,1445.3024775981903,13500,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,online,8,954,0.011967829724704778,0.9964444444444445,0.3650018975580111,0.8968,192.40074801445007,1637.7032256126404,13500,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,online,9,1060,0.013462423331483647,0.9954814814814815,0.4428490460282192,0.8852,190.67337012290955,1828.37659573555,13500,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,online,10,1166,0.01505419764034795,0.9956296296296296,0.39059460524055173,0.9006,192.18109107017517,2020.557686805725,13500,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,online,11,1272,0.017425409758808436,0.9948148148148148,0.44333139282912015,0.8864,192.4136221408844,2212.9713089466095,13500,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,online,12,1378,0.019888389955128163,0.9948148148148148,0.5951744400471449,0.8442,187.54483294487,2400.5161418914795,13500,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,online,13,1484,0.02352347426695956,0.9932592592592593,0.565707387855649,0.858,187.08019995689392,2587.5963418483734,13500,artifacts
cifar10_artifacts_noise_art0.4_swin_t,swin_t,online,14,1590,0.015465792097151279,0.9957777777777778,0.5663023458395153,0.8698,195.18385410308838,2782.780195951462,13500,artifacts
