experiment,model,strategy,epoch,total_steps,train_loss,train_acc,val_loss,val_acc,epoch_time,total_time,subset_size,dataset_type
cifar10_imbalance_im0.6_swin_t,swin_t,baseline,0,289,0.4148076553438756,0.8621539628365567,0.21145942797362804,0.929,430.9864149093628,430.9864149093628,36918,imbalance
cifar10_imbalance_im0.6_swin_t,swin_t,baseline,1,578,0.14354597461652094,0.9517579500514655,0.15750359255932272,0.9486,416.4675772190094,847.4539921283722,36918,imbalance
cifar10_imbalance_im0.6_swin_t,swin_t,baseline,2,867,0.08837587039531637,0.9702313234736443,0.17557486295104027,0.9508,394.00966811180115,1241.4636602401733,36918,imbalance
cifar10_imbalance_im0.6_swin_t,swin_t,baseline,3,1156,0.06510488469129627,0.9791158784332846,0.21253143263682722,0.9382,388.8226900100708,1630.2863502502441,36918,imbalance
cifar10_imbalance_im0.6_swin_t,swin_t,baseline,4,1445,0.05265947198977101,0.9823663253697383,0.18192246411144733,0.9496,366.4767909049988,1996.763141155243,36918,imbalance
cifar10_imbalance_im0.6_swin_t,swin_t,baseline,5,1734,0.041502921235939814,0.986239774635679,0.1704976302555762,0.9514,366.10835814476013,2362.871499300003,36918,imbalance
cifar10_imbalance_im0.6_swin_t,swin_t,baseline,6,2023,0.03430484517758631,0.9891380898206836,0.17605420325580054,0.9554,365.8275089263916,2728.6990082263947,36918,imbalance
cifar10_imbalance_im0.6_swin_t,swin_t,baseline,7,2312,0.03582984155034979,0.9885963486646081,0.21102038462162018,0.9472,358.8338129520416,3087.5328211784363,36918,imbalance
cifar10_imbalance_im0.6_swin_t,swin_t,baseline,8,2601,0.031449856504813474,0.9891651768784875,0.1861322867931798,0.9586,359.8378267288208,3447.370647907257,36918,imbalance
cifar10_imbalance_im0.6_swin_t,swin_t,baseline,9,2890,0.028784637099708223,0.9903570074218538,0.2176690541021526,0.9466,370.29240894317627,3817.6630568504333,36918,imbalance
cifar10_imbalance_im0.6_swin_t,swin_t,baseline,10,3179,0.02396603570851947,0.9917384473698467,0.2154233477652073,0.9536,372.513720035553,4190.176776885986,36918,imbalance
cifar10_imbalance_im0.6_swin_t,swin_t,stagewise,0,87,0.32727564580444224,0.9036568848758465,0.43408769640922545,0.8766,121.825190782547,121.825190782547,11075,imbalance
cifar10_imbalance_im0.6_swin_t,swin_t,stagewise,1,174,0.22313188280531837,0.9308352144469526,0.25206503583118317,0.9186,122.71210598945618,244.53729677200317,11075,imbalance
cifar10_imbalance_im0.6_swin_t,swin_t,stagewise,2,261,0.24457314699955504,0.9174717832957111,0.21784700157642364,0.927,120.21374797821045,364.7510447502136,11075,imbalance
cifar10_imbalance_im0.6_swin_t,swin_t,stagewise,3,348,0.14661539771217794,0.9541309255079007,0.19197595557570457,0.941,117.25958013534546,482.0106248855591,11075,imbalance
cifar10_imbalance_im0.6_swin_t,swin_t,stagewise,4,435,0.05784964930493191,0.9806772009029345,0.20851951320543885,0.9352,116.78388118743896,598.794506072998,11075,imbalance
cifar10_imbalance_im0.6_swin_t,swin_t,stagewise,5,522,0.02650422657457334,0.9920541760722348,0.22484836329817773,0.9378,118.52352595329285,717.3180320262909,11075,imbalance
cifar10_imbalance_im0.6_swin_t,swin_t,stagewise,6,609,0.018396475923081555,0.9949435665914221,0.27176624436378477,0.9238,118.15857315063477,835.4766051769257,11075,imbalance
cifar10_imbalance_im0.6_swin_t,swin_t,stagewise,7,696,0.012452744980748432,0.9959367945823928,0.26006910183727744,0.9322,117.44862723350525,952.9252324104309,11075,imbalance
cifar10_imbalance_im0.6_swin_t,swin_t,stagewise,8,783,0.00938642029955344,0.9976523702031602,0.25538712209761144,0.9338,118.46604800224304,1071.391280412674,11075,imbalance
cifar10_imbalance_im0.6_swin_t,swin_t,stagewise,9,870,0.009336667351517195,0.9981038374717833,0.32189507973492143,0.9194,116.77369022369385,1188.1649706363678,11075,imbalance
cifar10_imbalance_im0.6_swin_t,swin_t,stagewise,10,957,0.009364382247556143,0.9972009029345372,0.24990543509572744,0.9268,117.04991316795349,1305.2148838043213,11075,imbalance
cifar10_imbalance_im0.6_swin_t,swin_t,stagewise,11,1044,0.008818661587241339,0.9972009029345372,0.278917755093798,0.929,119.79242491722107,1425.0073087215424,11075,imbalance
cifar10_imbalance_im0.6_swin_t,swin_t,stagewise,12,1131,0.16348827932879295,0.9494356659142212,0.23601683566719295,0.928,117.09857106208801,1542.1058797836304,11075,imbalance
cifar10_imbalance_im0.6_swin_t,swin_t,stagewise,13,1218,0.07263404521258636,0.9783295711060948,0.2504221549704671,0.9332,117.5770959854126,1659.682975769043,11075,imbalance
cifar10_imbalance_im0.6_swin_t,swin_t,stagewise,14,1305,0.043564265786121444,0.9869074492099322,0.2807335769891739,0.9348,117.39123487472534,1777.0742106437683,11075,imbalance
